////////// EXTRASUNNY
//Amb0            Amb1            Dir            Sky top        Sky bot        SunCore        SunCorona     SunSz  SprBght FarClp   FogSt   LowCloudsRGB  BottomCloudRGB  WaterRGBA      Exposure BPThreshold MidGreyValue IntensityBloom ColourCorrectRGB ColourAddRGB Desaturation Contrast Gamma DesaturationFar ContrastFar GammaFar DepthFxNear DepthFxFar LumMin LumMax LumDelay CloudAlpha DirLightMult AmbLightMult0 AmbLightMult1 SkyLightMult SunMult Temperature   Far DOF   Near DOF   Near Blur DOF   Mid Blur DOF   Far Blur DOF    Water Reflection    Particle HDR    Sprite Size		Global sun multiplier ambient occlusion scaler
//Midnight
 137 156 233 137 156 233 2 9 11 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2500 192 35 9 10 26 30 36 0 0 0 150 0.1 0 0.9 6 128 128 128 0 0 0 0.8 1 0.9 0.9 1 0.9 100 0 19 256 0 0 0.5 4 3.95 2 0 1 1 0.22 0.22 0.22 1 0.5 1 0.8 0 0 0.193 0.19 0.243 1 11.205 0.101 1 0 0.315 0.319 0.326 0.368 0.64 1.07 0.132 0.68 0.757 8 0.667 1.7 1 0.088 1.513 0.124 0.89 1.265 0.259 0.259 0.259 0.14 0.239 0.196 0.196 0.164 8 0.359 0.174 0.256 0 0 0 0 4 0.98 1 0 0 0 0 1 0.1 1 3.15 1 1 1 1 1.3 2 1 0
//5AM
 192 192 192 255 209 187 255 255 255 74 61 26 47 62 61 255 255 255 255 255 255 1 1 2000 99 192 192 192 82 82 82 0 0 0 240 0.22 0 0.9 6 128 139 159 0 0 0 0.8 1 0.6 0.9 1 1 80 60 1.45 254 0.1 77 1 4 4 2.5 1 5 0.9 0.1 0.1 0.15 1 0.465 0.4 1 0.8 0.4 0.482 0.429 0.427 1 3 0.101 1 0 0.282 0.229 0.127 0.55 0.35 0.02 0.2 1 1 7 0.308 0.2 1 1 1 0.12 1.2 1.27 0.89 0.89 0.89 0 0.52 0.47 0.427 1.7 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0.8 1 1.3 1 1.3 2 1 0
//6AM
 252 206 173 164 180 208 145 135 128 7 0 94 0 4 21 255 255 255 255 255 255 1 1 2000 92.81 119 120 120 105 105 105 0 0 0 239 0.15 0.22 0.7 0 78 100 105 0 0 0 1.3 1 0.74 0.7 1 0.95 16 128 1.46 256 0.18 77 0.706 7 8 15.75 4 0 0.3 0.65 0.8 1 0.812 0.906 0 1 0.9 0.698 0 0.1 0.3 1 6.675 0 1 0 0 0 0 0.2 0.743 0 0.132 0.68 0.488 4.5 0.667 0.688 1 -0.7 -0.7 0.696 0.993 1.265 0.361 0.361 0.361 0.102 0.482 0.545 0.588 0 6 0 0.685 0 24 25 26 0 0 0.98 1 0 0.086 25 0 0 0.075 1 1.825 0.9 1 1 1 0.675 2 1 1
//7AM
 233 233 233 240 237 209 145 135 128 0 0 15 70 85 94 255 255 255 255 255 255 1 1 2000 192.81 117 117 117 105 105 105 6 11 6 239 0.2 0 0.7 0 107 124 128 0 0 0 1.3 1 0.85 0.7 1 1.18 15.94 127.65 1.47 255.43 0.1 255 7.176 8 5 7 4.5 9 0.543 0.8 0.85 1 0.949 0.969 1 1 0.9 0.698 0 0 0.5 1 1.95 0.309 1 0 0 0 0.8 0.2 0.653 0.285 0.132 0.68 1 5 0.548 0.51 1 0 0 0.124 0.89 1.265 0.89 0.89 0.89 0.14 0.6 0.8 0.9 1 8 0 0.685 0 24 25 26 0 0 0.98 1 0 0 25 0 0 0.3 1 1.5 0.6 1 1 1 0.725 2 1 1
//9AM
 233 233 233 240 237 209 145 135 128 0 0 15 70 85 94 255 255 255 255 255 255 1 1 2000 192.81 117 117 117 105 105 105 6 11 6 239 0.2 0 0.7 0 107 124 128 0 0 0 1.3 1 0.85 0.7 1 1.18 15.94 127.65 1.47 255.43 0.1 255 7.176 8 5 7 4.5 9 0.543 1.1 1.1 1.2 0.949 0.969 1 1 0.9 0.698 0 0 0 1 1.95 0.309 1 0 0 0 0.8 0.2 0.653 0.285 0.132 0.68 1 5 0.548 0.51 1 0 0 0.124 0.89 1.265 0.89 0.89 0.89 0.14 0.941 0.82 0.706 1 8 0 0.685 0 24 25 26 0 0 0.98 1 0 0 25 0 0 0.3 1 1.5 0.6 1 1 1 0.725 2 1 1
//Midday
 214 214 214 240 237 209 145 135 128 0 0 15 70 85 94 255 255 255 255 255 255 1 1 2500 192.81 117 117 117 105 105 105 12 20 13 239 0.2 0 0.7 0 107 124 128 0 0 0 1.3 1 0.85 0.7 1 1 15.94 127.65 1.47 255.43 0.1 255 9.176 8.5 5 9 4.5 9 0.533 1 1 1 0.949 0.969 1 1 0.9 0.698 0 0 0 1 1.95 0.309 1 0 0.3 0.1 0.2 0.2 0.653 0.285 0.132 0.68 1 5 0.548 0.51 1 0 0 0.124 0.89 1.265 0.89 0.89 0.89 0.14 0.641 0.52 0.406 1 8 0 0.685 0 24 25 26 0 0 0.98 1 0 0 25 0 0 0.3 1 1.5 0.6 1 1 1 0.725 2 1 1
//6PM
 226 226 226 255 255 255 145 135 128 0 0 15 70 85 94 255 255 255 255 255 255 1 1 2000 192.81 117 117 117 105 105 105 19 32 20 239 0.2 0 0.7 0 107 124 128 0 0 0 1.3 1 0.85 0.7 1 1.18 15.94 127.65 1.47 255.43 0.1 255 9.176 8 10 10 4.5 9 0.533 0.795 0.857 0.902 0.949 0.969 1 1 0.9 0.698 0.309 0.309 0.315 1 1.95 0.309 1 0 0.47 0.329 0.51 0.2 0.653 0.285 0.132 0.68 1 5 0.548 0.51 1 0 0 0.124 0.89 1.265 0.89 0.89 0.89 0.14 0.341 0.22 0.106 1 8 0 0.685 0 24 25 26 0 0 0.98 1 0 0 25 0 0 0.3 1 1.5 0.6 1 1 1 0.725 2 1 1
//7PM
 176 176 176 255 255 255 145 135 128 0 0 0 92 90 71 255 255 255 255 255 255 1 1 2000 192.81 119 120 120 105 105 105 6 11 6 239 0.11 0.22 0.7 0 138 124 98 0 0 0 1.3 1 0.88 0.7 1 0.84 16 128 1.46 256 0.18 77 7.647 7 4.25 10 5 0 0.483 0.7 0.7 0.7 0.7 0.906 1 1 0.9 0.698 1 1 1 1 6.675 0.282 1 0 1 1 1 0.2 0.743 0 0.132 0.68 0.488 5 0.667 0.688 1 0 0 0.696 0.993 1.265 0.361 0.361 0.361 0.102 0.569 0.569 0.569 0 6 0 0.685 0 24 25 26 0 0 0.98 1 0 0 25 0 0 0 1 1 1 1 1 1 0.7 2 1 1
//8PM
 176 176 176 255 255 255 145 135 128 0 0 0 123 122 108 255 255 255 255 255 255 1 1 2000 192.81 119 120 120 105 105 105 6 11 6 239 0.19 0.22 0.7 0 98 108 110 0 0 0 1 1 0.94 0.7 1 1.31 16 128 1.46 256 0.18 77 1.412 7 3 4.25 13 0 0.483 0.647 0.792 0.91 0.812 0.906 1 1 0.9 0.698 1 1 1 1 5.94 0.282 1 0 1 1 1 0.2 0.743 0 0.132 0.68 0.488 5 0.667 0.688 1 0 0 0.696 0.993 1.265 0.361 0.361 0.361 0.102 0.569 0.569 0.569 0 6 0 0.685 0 24 25 26 0 0 0.98 1 0 0 25 0 0 0 1 2.35 0.95 1 1 0.925 1 2 1 1
//9PM
 51 51 51 253 201 157 255 221 215 102 84 36 60 79 78 255 255 255 255 255 255 1 1 2500 250 119 120 120 33 69 177 6 11 6 239 0.21 0.2 0.9 6 122 110 94 0 0 0 0.8 1 0.78 0.9 1 1 90 0 2.56 256 0.17 77 2 2.25 3.5 5 6 13 0.6 1 0.839 0.678 0.871 0.486 0 1 0.894 0.698 0.535 0.54 0.461 1 1.86 0.204 1 0 0.486 0.499 0.509 0.2 0.7 0.252 0.132 0.68 0.757 8 0.6 1.7 1 0 0 1 0.089 1.265 0.8 0.8 0.8 1 0.5 0.4 0.3 1.7 3 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1.05 0.95 1 1 1 1 2 1 0
//10PM
 46 46 46 255 209 187 64 83 102 0 0 0 0 0 0 255 255 255 255 255 255 1 1 2500 250 128 128 128 150 174 226 0 0 0 240 0.3 0.2 0.9 6 129 138 152 0 0 0 0.8 1 0.77 0.9 1 1 90 0 3 256 0 77 2 4 4 3 13 5 1 0.5 0.6 0.8 1 0.4 0 1 0.8 0 0.229 0.229 0.08 1 2 0.2 0.4 0 0.286 0.18 0.232 0.45 0.85 0.15 0.2 1 1 8 1 1 1 0 0 1 0.095 1.27 0.89 0.89 0.89 1 0.68 0.64 0.53 1.7 3 0.2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 3 0.8 1 0.7 1 1.3 2 1 0

////////// RAIN
//Amb0            Amb1            Dir            Sky top        Sky bot        SunCore        SunCorona     SunSz  SprBght FarClp   FogSt   LowCloudsRGB  BottomCloudRGB  WaterRGBA      Exposure BPThreshold MidGreyValue IntensityBloom ColourCorrectRGB ColourAddRGB Desaturation Contrast Gamma DesaturationFar ContrastFar GammaFar DepthFxNear DepthFxFar LumMin LumMax LumDelay CloudAlpha DirLightMult AmbLightMult0 AmbLightMult1 SkyLightMult SunMult Temperature   Far DOF   Near DOF   Near Blur DOF   Mid Blur DOF   Far Blur DOF    Water Reflection    Particle HDR    Sprite Size		Global sun multiplier ambient occlusion scaler
//Midnight
 214 214 214 49 51 72 2 9 11 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2500 99 35 9 10 26 30 36 0 0 0 150 0.1 0 0.4 6 128 128 128 0 0 0 0.8 1 0.9 0.9 1 0.9 100 0 19 256 0 0 0.5 6 3.95 2 0 1 1 0.22 0.22 0.22 1 0.5 1 0.8 0 0 0.193 0.19 0.243 1 11.205 0.101 1 0 0.315 0.319 0.326 0.368 0.64 1.07 0.132 0.68 0.757 8 0.667 1.7 1 0.088 1.513 0.124 0.89 1.265 0.259 0.259 0.259 0.14 0.239 0.196 0.196 0.164 8 0.359 0.174 0.256 0 0 0 0 4 0.98 1 0 0 0 0 1 0.1 1 3.15 1 1 1 1 1.3 2 1 0
//5AM
 51 51 51 255 209 187 255 255 255 74 61 26 92 90 71 255 255 255 255 255 255 1 1 3000 99 192 192 192 82 82 82 0 0 0 240 0.22 0 0.45 6 128 139 159 0 0 0 0.6 1 0.6 0.6 1 1 80 60 1.45 254 0.1 77 1 4 4 3 1 5 1 0.32 0.22 0.22 1 0.465 0.4 1 0.8 0.4 0.482 0.429 0.127 1 3 0.3 1 0 0.282 0.229 0.127 0.55 0.35 0.02 0.2 1 1 7 0.308 0.2 1 1 1 0.12 1.2 1.27 0.89 0.89 0.89 0 0.52 0.47 0.127 1.7 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0.8 1 1.3 1 1.3 2 1 0
//6AM
 176 176 176 117 172 255 145 135 128 92 90 8 92 90 71 255 255 255 255 255 255 1 1 2000 96.385 119 120 120 105 105 105 6 11 6 239 0.15 0.22 0.7 0 78 100 105 0 0 0 1.0 1 0.74 0.7 1 0.95 16 128 1.46 256 0.18 77 0.706 6.5 8 11.75 4 0 0.2 0.71 0.816 0.902 0.812 0.906 1 1 0.9 0.698 0.309 0.309 0.315 1 6.675 0.282 1 0 0.401 0.409 0.416 0.2 0.743 0 0.132 0.68 0.488 4.5 0.667 0.688 1 0 0 0.696 0.993 1.265 0.361 0.361 0.361 0.102 0.482 0.545 0.588 0 6 0 0.685 0 24 25 26 0 0 0.98 1 0 0.086 25 0 0 0.075 1 1.825 0.9 1 1 1 0.675 2 1 1
//7AM
 176 176 176 240 237 209 145 135 128 0 0 15 70 85 94 255 255 255 255 255 255 1 1 2000 96.385 117 117 117 105 105 105 6 11 6 239 0.2 0 0.7 0 107 124 128 0 0 0 1 1 0.85 0.7 1 1.18 15.94 127.65 1.47 255.43 0.1 255 7.176 6.5 5 9 4.5 9 0.25 0.765 0.847 0.902 0.949 0.969 1 1 0.9 0.698 0.309 0.309 0.315 1 1.95 0.309 1 0 0.47 0.439 0.41 0.2 0.653 0.285 0.132 0.68 1 5 0.548 0.51 1 0 0 0.124 0.89 1.265 0.89 0.89 0.89 0.14 0.941 0.82 0.706 1 8 0 0.685 0 24 25 26 0 0 0.98 1 0 0 25 0 0 0.3 1 1.5 0.6 1 1 1 0.725 2 1 1
//9AM
 176 176 176 240 237 209 145 135 128 0 0 15 70 85 94 255 255 255 255 255 255 1 1 2000 96.385 117 117 117 105 105 105 6 11 6 239 0.2 0 0.7 0 107 124 128 0 0 0 1 1 0.85 0.7 1 1.18 15.94 127.65 1.47 255.43 0.1 255 7.176 7 5 9 4.5 9 0.25 0.765 0.847 0.902 0.949 0.969 1 1 0.9 0.698 0.309 0.309 0.315 1 1.95 0.309 1 0 0.47 0.439 0.41 0.2 0.653 0.285 0.132 0.68 1 5 0.548 0.51 1 0 0 0.124 0.89 1.265 0.89 0.89 0.89 0.14 0.941 0.82 0.706 1 8 0 0.685 0 24 25 26 0 0 0.98 1 0 0 25 0 0 0.3 1 1.5 0.6 1 1 1 0.725 2 1 1
//Midday
 214 214 214 240 237 209 145 135 128 0 0 15 70 85 94 255 255 255 255 255 255 1 1 2000 46.385 117 117 117 105 105 105 6 11 6 239 0.2 0 0.7 0 107 124 128 0 0 0 1 1 0.85 0.7 1 1.18 15.94 127.65 1.47 255.43 0.1 255 7.176 7.5 5 7 4.5 9 0.38 0.765 0.847 0.902 0.949 0.969 1 1 0.9 0.698 0.309 0.309 0.315 1 1.95 0.309 1 0 0.47 0.439 0.41 0.2 0.653 0.285 0.132 0.68 1 5 0.548 0.51 1 0 0 0.124 0.89 1.265 0.89 0.89 0.89 0.14 0.941 0.82 0.706 1 8 0 0.685 0 24 25 26 0 0 0.98 1 0 0 25 0 0 0.3 1 1.5 0.6 1 1 1 0.725 2 1 1
//6PM
 214 214 214 240 237 209 145 135 128 0 0 15 70 85 94 255 255 255 255 255 255 1 1 2000 96.385 117 117 117 105 105 105 6 11 6 239 0.2 0 0.7 0 107 124 128 0 0 0 1 1 0.85 0.7 1 1.18 15.94 127.65 1.47 255.43 0.1 255 7.176 7 6 9 4.5 9 0.25 0.765 0.847 0.902 0.949 0.969 1 1 0.9 0.698 0.309 0.309 0.315 1 1.95 0.309 1 0 0.47 0.439 0.41 0.2 0.653 0.285 0.132 0.68 1 5 0.548 0.51 1 0 0 0.124 0.89 1.265 0.89 0.89 0.89 0.14 0.941 0.82 0.706 1 8 0 0.685 0 24 25 26 0 0 0.98 1 0 0 25 0 0 0.3 1 1.5 0.6 1 1 1 0.725 2 1 1
//7PM
 214 214 214 240 237 209 145 135 128 0 0 15 70 85 94 255 255 255 255 255 255 1 1 2000 96.385 119 120 120 105 105 105 6 11 6 239 0.11 0.22 0.7 0 138 124 98 0 0 0 1 1 0.85 0.7 1 1.18 16 128 1.46 256 0.18 77 7.647 7 4.25 9 5 0 0.25 0.7 0.7 0.7 0.7 0.906 1 1 0.9 0.698 1 1 1 1 6.675 0.282 1 0 1 1 1 0.2 0.743 0 0.132 0.68 0.488 5 0.667 0.688 1 0 0 0.696 0.993 1.265 0.361 0.361 0.361 0.102 0.569 0.569 0.569 0 6 0 0.685 0 24 25 26 0 0 0.98 1 0 0 25 0 0 0 1 1 1 1 1 1 0.7 2 1 1
//8PM
 176 176 176 240 237 209 145 135 128 0 0 15 70 85 94 255 255 255 255 255 255 1 1 2000 96.385 119 120 120 105 105 105 6 11 6 239 0.19 0.22 0.7 0 98 108 110 0 0 0 1 1 0.85 0.7 1 1.18 128 255 1.46 256 0.18 77 6.412 7 3 4.25 13 0 0.25 0.647 0.792 0.91 0.812 0.906 1 1 0.9 0.698 1 1 1 1 5.94 0.282 1 0 1 1 1 0.2 0.743 0 0.132 0.68 0.488 5 0.667 0.688 1 0 0 0.696 0.993 1.265 0.361 0.361 0.361 0.102 0.569 0.569 0.569 0 6 0 0.685 0 24 25 26 0 0 0.98 1 0 0 25 0 0 0 1 2.35 0.95 1 1 0.925 1 2 1 1
//9PM
 51 51 51 253 201 157 255 221 215 102 84 36 92 90 71 255 255 255 255 255 255 1 1 2500 124.974 119 120 120 33 69 177 16 25 44 239 0.21 0.2 0.6 6 122 110 94 0 0 0 1 1 0.85 0.7 1 1.18 90 0 2.56 256 0.17 77 2 2.25 3.5 5 6 13 0.25 1 0.839 0.678 0.871 0.486 0 1 0.894 0.698 0.535 0.54 0.461 1 1.86 0.204 1 0 0.486 0.499 0.509 0.2 0.7 0.252 0.132 0.68 0.757 8 0.6 1.7 1 0 0 1 0.089 1.265 0.8 0.8 0.8 1 0.5 0.4 0.3 1.7 3 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1.05 0.95 1 1 1 1 2 1 0
//10PM
 46 46 46 255 209 187 64 83 102 0 0 0 0 0 0 255 255 255 255 255 255 1 1 2500 250 128 128 128 150 174 226 0 0 0 240 0.3 0.2 0.5 6 129 138 152 0 0 0 0.8 1 0.77 0.9 1 1 90 0 3 256 0 77 2 4 4 3 13 5 1 0.5 0.6 0.8 1 0.4 0 1 0.8 0 0.229 0.229 0.08 1 2 0.2 0.4 0 0.286 0.18 0.232 0.45 0.85 0.15 0.2 1 1 8 1 1 1 0 0 1 0.095 1.27 0.89 0.89 0.89 1 0.68 0.64 0.53 1.7 3 0.2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 3 0.8 1 0.7 1 1.3 2 1 0

////////// DRIZZLE
//Amb0            Amb1            Dir            Sky top        Sky bot        SunCore        SunCorona     SunSz  SprBght FarClp   FogSt   LowCloudsRGB  BottomCloudRGB  WaterRGBA      Exposure BPThreshold MidGreyValue IntensityBloom ColourCorrectRGB ColourAddRGB Desaturation Contrast Gamma DesaturationFar ContrastFar GammaFar DepthFxNear DepthFxFar LumMin LumMax LumDelay CloudAlpha DirLightMult AmbLightMult0 AmbLightMult1 SkyLightMult SunMult Temperature   Far DOF   Near DOF   Near Blur DOF   Mid Blur DOF   Far Blur DOF    Water Reflection    Particle HDR    Sprite Size		Global sun multiplier ambient occlusion scaler
//Midnight
 150 164 220 150 164 220 2 9 11 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2500 0 35 9 10 26 30 36 0 0 0 150 0.1 0 0.4 6 128 128 128 0 0 0 0.8 1 0.9 0.9 1 0.9 100 0 19 256 0 0 0.5 10 0 2 0 1 1.3 0.22 0.22 0.22 1 0.5 1 0.8 0 0 0.193 0.19 0.243 1 11.205 0.101 1 0 0.315 0.319 0.326 0.368 0.64 1.07 0.132 0.68 0.757 8 0.667 1.7 1 0.088 1.513 0.124 0.89 1.265 0.259 0.259 0.259 0.14 0.239 0.196 0.196 0.164 8 0.359 0.174 0.256 0 0 0 0 4 0.98 1 0 0 0 0 1 0.1 1 3.15 1 1 1 1 1.3 2 1 0
//5AM
 51 51 51 255 209 187 255 255 255 74 61 26 92 90 71 255 255 255 255 255 255 1 1 3000 0 192 192 192 82 82 82 0 0 0 240 0.22 0 0.45 6 128 139 159 0 0 0 0.6 1 0.6 0.6 1 1 80 60 1.45 254 0.1 77 1 4 4 3 1 5 0.38 0.32 0.22 0.22 1 0.465 0.4 1 0.8 0.4 0.482 0.429 0.127 1 3 0.3 1 0 0.282 0.229 0.127 0.55 0.35 0.02 0.2 1 1 7 0.308 0.2 1 1 1 0.12 1.2 1.27 0.89 0.89 0.89 0 0.52 0.47 0.127 1.7 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0.8 1 1.3 1 1.3 2 1 0
//6AM
 176 176 176 117 172 255 145 135 128 92 90 8 92 90 71 255 255 255 255 255 255 1 1 2000 0 119 120 120 105 105 105 6 11 6 239 0.15 0.22 0.7 0 78 100 105 0 0 0 1.0 1 0.74 0.7 1 0.95 16 128 1.46 256 0.18 77 0.706 5 8 11.75 4 0 0.15 0.71 0.816 0.902 0.812 0.906 1 1 0.9 0.698 0.309 0.309 0.315 1 6.675 0.282 1 0 0.401 0.409 0.416 0.2 0.743 0 0.132 0.68 0.488 4.5 0.667 0.688 1 0 0 0.696 0.993 1.265 0.361 0.361 0.361 0.102 0.482 0.545 0.588 0 6 0 0.685 0 24 25 26 0 0 0.98 1 0 0.086 25 0 0 0.075 1 1.825 0.9 1 1 1 0.675 2 1 1
//7AM
 216 223 252 240 237 209 233 233 235 0 0 15 70 85 94 255 255 255 255 255 255 1 1 2000 0 117 117 117 105 105 105 6 11 6 239 0.2 0 0.7 0 107 124 128 0 0 0 1 1 0.85 0.7 1 1.18 15.94 127.65 1.47 255.43 0.1 255 7.176 6 5 9 4.5 9 0.2 0.765 0.847 0.902 0.949 0.969 1 1 0.9 0.698 0.309 0.309 0.315 1 1.95 0.309 1 0 0.47 0.439 0.41 0.2 0.653 0.285 0.132 0.68 1 5 0.548 0.51 1 0 0 0.124 0.89 1.265 0.89 0.89 0.89 0.14 0.941 0.82 0.706 1 8 0 0.685 0 24 25 26 0 0 0.98 1 0 0 25 0 0 0.3 1 1.5 0.6 1 1 1 0.725 2 1 1
//9AM
 216 223 252 240 237 209 233 233 235 0 0 15 70 85 94 255 255 255 255 255 255 1 1 2000 0 117 117 117 105 105 105 6 11 6 239 0.2 0 0.7 0 107 124 128 0 0 0 1 1 0.85 0.7 1 1.18 15.94 127.65 1.47 255.43 0.1 255 7.176 7 5 9 4.5 9 0.28 0.765 0.847 0.902 0.949 0.969 1 1 0.9 0.698 0.309 0.309 0.315 1 1.95 0.309 1 0 0.47 0.439 0.41 0.2 0.653 0.285 0.132 0.68 1 5 0.548 0.51 1 0 0 0.124 0.89 1.265 0.89 0.89 0.89 0.14 0.941 0.82 0.706 1 8 0 0.685 0 24 25 26 0 0 0.98 1 0 0 25 0 0 0.3 1 1.5 0.6 1 1 1 0.725 2 1 1
//Midday
 218 224 250 240 237 209 233 233 235 0 0 15 70 85 94 255 255 255 255 255 255 1 1 2000 0 117 117 117 105 105 105 6 11 6 239 0.2 0 0.7 0 107 124 128 0 0 0 0.38 1 0.85 0.7 1 0.88 15.94 127.65 1.47 255.43 0.1 255 7.176 10 5 6 4.5 9 0.3 0.665 0.847 0.902 0.949 0.969 1.5 1 0.9 0.698 0.309 0.309 0.315 1 1.95 0.309 1 0 1.471 0.439 0.41 0.2 0.653 0.285 0.132 0.68 1 5 0.548 0.51 1 -0.3 -0.3 0.124 0.89 1.265 0.89 0.89 0.89 0.14 0.941 0.82 0.706 1 8 0 0.685 0 24 25 26 0 0 0.98 1 0 0 25 0 0 0.3 1 1.5 0.6 1 1 1 0.725 2 1 1
//6PM
 216 223 252 240 237 209 233 233 235 0 0 15 70 85 94 255 255 255 255 255 255 1 1 2000 0 117 117 117 105 105 105 6 11 6 239 0.2 0 0.7 0 107 124 128 0 0 0 1 1 0.85 0.7 1 1.18 15.94 127.65 1.47 255.43 0.1 255 7.176 7 6 9 4.5 9 0.2 0.765 0.847 0.902 0.949 0.969 1 1 0.9 0.698 0.309 0.309 0.315 1 1.95 0.309 1 0 0.47 0.439 0.41 0.2 0.653 0.285 0.132 0.68 1 5 0.548 0.51 1 0 0 0.124 0.89 1.265 0.89 0.89 0.89 0.14 0.941 0.82 0.706 1 8 0 0.685 0 24 25 26 0 0 0.98 1 0 0 25 0 0 0.3 1 1.5 0.6 1 1 1 0.725 2 1 1
//7PM
 216 223 252 240 237 209 233 233 235 0 0 15 70 85 94 255 255 255 255 255 255 1 1 2000 0 119 120 120 105 105 105 6 11 6 239 0.11 0.22 0.7 0 138 124 98 0 0 0 1 1 0.85 0.7 1 1.18 16 128 1.46 256 0.18 77 7.647 7 4.25 9 5 0 0.2 0.7 0.7 0.7 0.7 0.906 1 1 0.9 0.698 1 1 1 1 6.675 0.282 1 0 1 1 1 0.2 0.743 0 0.132 0.68 0.488 5 0.667 0.688 1 0 0 0.696 0.993 1.265 0.361 0.361 0.361 0.102 0.569 0.569 0.569 0 6 0 0.685 0 24 25 26 0 0 0.98 1 0 0 25 0 0 0 1 1 1 1 1 1 0.7 2 1 1
//8PM
 216 223 252 240 237 209 233 233 235 0 0 15 70 85 94 255 255 255 255 255 255 1 1 2000 0 119 120 120 105 105 105 6 11 6 239 0.19 0.22 0.7 0 98 108 110 0 0 0 1 1 0.85 0.7 1 1.18 128 255 1.46 256 0.18 77 6.412 7 3 4.25 13 0 0.3 0.647 0.792 0.91 0.812 0.906 1 1 0.9 0.698 1 1 1 1 5.94 0.282 1 0 1 1 1 0.2 0.743 0 0.132 0.68 0.488 5 0.667 0.688 1 0 0 0.696 0.993 1.265 0.361 0.361 0.361 0.102 0.569 0.569 0.569 0 6 0 0.685 0 24 25 26 0 0 0.98 1 0 0 25 0 0 0 1 2.35 0.95 1 1 0.925 1 2 1 1
//9PM
 51 51 51 253 201 157 255 221 215 102 84 36 92 90 71 255 255 255 255 255 255 1 1 2500 0 119 120 120 33 69 177 16 25 44 239 0.21 0.2 0.6 6 122 110 94 0 0 0 1 1 0.85 0.7 1 1.18 90 0 2.56 256 0.17 77 2 2.25 3.5 5 6 13 0.3 1 0.839 0.678 0.871 0.486 0 1 0.894 0.698 0.535 0.54 0.461 1 1.86 0.204 1 0 0.486 0.499 0.509 0.2 0.7 0.252 0.132 0.68 0.757 8 0.6 1.7 1 0 0 1 0.089 1.265 0.8 0.8 0.8 1 0.5 0.4 0.3 1.7 3 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1.05 0.95 1 1 1 1 2 1 0
//10PM
 46 46 46 255 209 187 64 83 102 0 0 0 0 0 0 255 255 255 255 255 255 1 1 2500 0 128 128 128 150 174 226 0 0 0 240 0.3 0.2 0.5 6 129 138 152 0 0 0 0.8 1 0.77 0.9 1 1 90 0 3 256 0 77 2 4 4 3 13 5 0.5 0.5 0.6 0.8 1 0.4 0 1 0.8 0 0.229 0.229 0.08 1 2 0.2 0.4 0 0.286 0.18 0.232 0.45 0.85 0.15 0.2 1 1 8 1 1 1 0 0 1 0.095 1.27 0.89 0.89 0.89 1 0.68 0.64 0.53 1.7 3 0.2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 3 0.8 1 0.7 1 1.3 2 1 0

////////// FOGGY
//Amb0            Amb1            Dir            Sky top        Sky bot        SunCore        SunCorona     SunSz  SprBght FarClp   FogSt   LowCloudsRGB  BottomCloudRGB  WaterRGBA      Exposure BPThreshold MidGreyValue IntensityBloom ColourCorrectRGB ColourAddRGB Desaturation Contrast Gamma DesaturationFar ContrastFar GammaFar DepthFxNear DepthFxFar LumMin LumMax LumDelay CloudAlpha DirLightMult AmbLightMult0 AmbLightMult1 SkyLightMult SunMult Temperature   Far DOF   Near DOF   Near Blur DOF   Mid Blur DOF   Far Blur DOF    Water Reflection    Particle HDR    Sprite Size		Global sun multiplier ambient occlusion scaler
//Midnight
 167 221 237 252 251 241 222 222 222 0 0 218 117 128 143 255 255 255 255 255 255 1.20 1.20 1500.00 79.00 119 120 120 105 105 105 18 49 73 239 0.23 0.00 0.65 2.18 96 111 120 0 0 0 0.55 1.00 0.85 1.00 1.00 2.00 16.00 128.00 1.46 256.00 0.08 77 1.30 2.53 2.24 2.50 13.00 -8 0.527 0.678 0.839 1.000 0.812 0.906 1.000 1.000 0.894 0.698 0.361 0.310 0.310 1.000 6.613 0.215 1.000 0.000 0.478 0.478 0.478 0.368 0.000 0.000 0.132 0.680 0.488 8.000 0.667 0.365 1.000 0.026 0.400 0.846 0.000 1.265 0.800 0.800 0.800 0.000 0.569 0.569 0.569 0.000 6.000 0.000 0.685 0.000 24.000 25.000 26.000 0.000 0.000 0.980 1.000 0.000 0.123 1000.000 0.000 0.000 0.400 1.000 1.900 0.800 2.000 1.000 1.000 0.900 0.20 2.000 1.000
//5AM
